scoringPeriodId,Player,Position,Team,playerrosterslot,Actual,Predicted,ActualMinusPredicted,SlottedPosition,Starter
8,Greg Olsen,Tight End,'R'm Chair_Quarterback,20,3.3,9.236726086,-5.936726085999999,Bench,Bench
9,Greg Olsen,Tight End,'R'm Chair_Quarterback,6,7,8.30882822,-1.3088282200000005,Tight End,Starter
10,Greg Olsen,Tight End,'R'm Chair_Quarterback,20,17.8,8.833872201,8.966127799,Bench,Bench
11,Greg Olsen,Tight End,'R'm Chair_Quarterback,20,10.7,9.791522937,0.9084770629999994,Bench,Bench
12,Greg Olsen,Tight End,'R'm Chair_Quarterback,6,9.4,10.590778774000002,-1.1907787740000018,Tight End,Starter
13,Greg Olsen,Tight End,'R'm Chair_Quarterback,6,5.2,9.97981614,-4.77981614,Tight End,Starter
1,Greg Zuerlein,Kicker,Analysis_Paralysis,17,14,8.850359823,5.149640177,Kicker,Starter
2,Greg Zuerlein,Kicker,Analysis_Paralysis,17,9,9.552016739,-0.5520167390000008,Kicker,Starter
3,Greg Zuerlein,Kicker,Analysis_Paralysis,17,9,9.376310512,-0.3763105119999999,Kicker,Starter
4,Greg Zuerlein,Kicker,Analysis_Paralysis,17,13,10.304307989,2.6956920110000002,Kicker,Starter
5,Greg Zuerlein,Kicker,Analysis_Paralysis,17,11,9.47186224,1.52813776,Kicker,Starter
6,Greg Zuerlein,Kicker,Analysis_Paralysis,17,1,10.933725649,-9.933725649,Kicker,Starter
7,Greg Zuerlein,Kicker,Analysis_Paralysis,17,14,9.071643458,4.9283565419999995,Kicker,Starter
8,Greg Zuerlein,Kicker,Analysis_Paralysis,17,6,9.65413171,-3.6541317099999997,Kicker,Starter
9,Greg Zuerlein,Kicker,NA,NA,NA,0,NA,NA,Starter
10,Greg Zuerlein,Kicker,The_Chief,17,3,9.031802341999999,-6.031802341999999,Kicker,Starter
11,Greg Zuerlein,Kicker,The_Chief,17,5,9.293718782,-4.293718781999999,Kicker,Starter
12,Greg Zuerlein,Kicker,The_Chief,17,7,8.864278185,-1.8642781849999999,Kicker,Starter
13,Greg Zuerlein,Kicker,The_Chief,17,9,7.7978429590000005,1.2021570409999995,Kicker,Starter
1,Harrison Butker,Kicker,The OBJective_Functions,17,17,8.55210729,8.44789271,Kicker,Starter
2,Harrison Butker,Kicker,The OBJective_Functions,17,4,9.082494206,-5.082494206,Kicker,Starter
3,Harrison Butker,Kicker,The OBJective_Functions,17,10,8.760817245,1.2391827549999999,Kicker,Starter
4,Harrison Butker,Kicker,The OBJective_Functions,17,10,8.590530325,1.4094696750000004,Kicker,Starter
5,Harrison Butker,Kicker,The OBJective_Functions,17,7,9.563486207,-2.5634862070000004,Kicker,Starter
6,Harrison Butker,Kicker,The OBJective_Functions,17,6,8.724403571,-2.724403571,Kicker,Starter
7,Harrison Butker,Kicker,The OBJective_Functions,17,12,8.301212041000001,3.698787958999999,Kicker,Starter
8,Harrison Butker,Kicker,The OBJective_Functions,17,5,6.192398991000001,-1.192398991000001,Kicker,Starter
9,Harrison Butker,Kicker,NA,NA,18,5.346579323,12.653420677,NA,Starter
10,Harrison Butker,Kicker,The OBJective_Functions,17,15,8.852938191,6.147061809,Kicker,Starter
11,Harrison Butker,Kicker,The OBJective_Functions,17,7,9.372196859999999,-2.372196859999999,Kicker,Starter
12,Harrison Butker,Kicker,NA,NA,NA,0,NA,NA,Starter
13,Harrison Butker,Kicker,Compute _This!,17,10,8.952739614999999,1.0472603850000013,Kicker,Starter
0,Hunter Henry,Tight End,NA,NA,NA,0,NA,NA,Starter
1,Hunter Henry,Tight End,Compute _This!,6,10,9.973743067,0.02625693300000087,Tight End,Starter
6,Hunter Henry,Tight End,NA,NA,30,6.819739473,23.180260527,NA,Starter
7,Hunter Henry,Tight End,The OBJective_Functions,20,15.700000000000001,11.189323017000001,4.510676983,Bench,Bench
8,Hunter Henry,Tight End,The OBJective_Functions,20,8.7,13.234502083000002,-4.534502083000003,Bench,Bench
9,Hunter Henry,Tight End,The OBJective_Functions,20,15.4,13.792961821,1.607038179,Bench,Bench
10,Hunter Henry,Tight End,The OBJective_Functions,23,13,16.380966978000004,-3.3809669780000036,Flex,Starter
11,Hunter Henry,Tight End,The OBJective_Functions,6,14.9,14.607154627,0.29284537300000046,Tight End,Starter
12,Hunter Henry,Tight End,The OBJective_Functions,20,NA,0,NA,Bench,Bench
13,Hunter Henry,Tight End,The OBJective_Functions,23,3,13.695781851000001,-10.695781851000001,Flex,Starter
9,Jack Doyle,Tight End,NA,NA,11.2,8.883450829000001,2.3165491709999984,NA,Starter
10,Jack Doyle,Tight End,Philly_Chapmaniacs,6,13.4,8.949748749,4.450251251000001,Tight End,Starter
11,Jack Doyle,Tight End,Philly_Chapmaniacs,6,0,8.932701614,-8.932701614,Tight End,Starter
12,Jack Doyle,Tight End,Philly_Chapmaniacs,20,5.800000000000001,6.641357622999999,-0.8413576229999986,Bench,Bench
12,Jacob Hollister,Tight End,NA,NA,4.2,7.941315787000001,-3.7413157870000004,NA,Starter
13,Jacob Hollister,Tight End,Dallas_The boys,6,10.4,8.951378007,1.4486219929999997,Tight End,Starter
4,Jacoby Brissett,Quarterback,NA,NA,22.5,16.69495438,5.805045620000001,NA,Starter
5,Jacoby Brissett,Quarterback,The OBJective_Functions,0,10.940000000000001,19.482655312,-8.542655311999997,Quarterback,Starter
7,Jacoby Brissett,Quarterback,NA,NA,27.64,17.004230026000002,10.635769973999999,NA,Starter
8,Jacoby Brissett,Quarterback,Compute _This!,20,9.48,15.514310007,-6.034310007,Bench,Bench
9,Jacoby Brissett,Quarterback,Compute _This!,20,2.76,16.760526629,-14.000526629000001,Bench,Bench
10,Jacoby Brissett,Quarterback,NA,NA,0,0,0,NA,Starter
11,Jacoby Brissett,Quarterback,The OBJective_Functions,0,15.12,17.212076742,-2.0920767420000015,Quarterback,Starter
12,Jacoby Brissett,Quarterback,The OBJective_Functions,0,13.16,18.613641612000002,-5.453641612000002,Quarterback,Starter
1,Jaguars D/ST,Defense,Compute _This!,20,-8,4.559513675,-12.559513675,Bench,Bench
2,Jaguars D/ST,Defense,Compute _This!,20,9,6.855366634000001,2.144633365999999,Bench,Bench
3,Jaguars D/ST,Defense,Compute _This!,20,14,6.683024769999999,7.316975230000001,Bench,Bench
4,Jaguars D/ST,Defense,Compute _This!,16,1,6.941441084999999,-5.941441084999999,Defense,Starter
5,Jaguars D/ST,Defense,Compute _This!,20,1,4.745799375999999,-3.745799375999999,Bench,Bench
6,Jaguars D/ST,Defense,NA,NA,6,5.0962050350000005,0.9037949649999995,NA,Starter
7,Jaguars D/ST,Defense,Philly_Chapmaniacs,16,19,6.650661847,12.349338153,Defense,Starter
8,Jaguars D/ST,Defense,Philly_Chapmaniacs,16,17,7.773030900000001,9.226969099999998,Defense,Starter
11,Jaguars D/ST,Defense,NA,NA,5,6.278174986,-1.2781749859999998,NA,Starter
12,Jaguars D/ST,Defense,Dallas_The boys,16,-3,7.010477184999999,-10.010477185,Defense,Starter
1,Jake Elliott,Kicker,NA,NA,6,8.148878106,-2.1488781059999997,NA,Starter
2,Jake Elliott,Kicker,Philly_Chapmaniacs,17,7,8.403043547000001,-1.4030435470000011,Kicker,Starter
7,Jamaal Williams,Running Back,NA,NA,13.1,10.390982456,2.709017544,NA,Starter
8,Jamaal Williams,Running Back,Analysis_Paralysis,2,18.599999999999998,11.033040537000002,7.566959462999996,Running Back,Starter
9,Jamaal Williams,Running Back,Analysis_Paralysis,2,16.9,9.852638516,7.047361483999998,Running Back,Starter
10,Jamaal Williams,Running Back,Analysis_Paralysis,2,6.300000000000001,11.217199921,-4.917199921,Running Back,Starter
11,Jamaal Williams,Running Back,Analysis_Paralysis,20,NA,0,NA,Bench,Bench
12,Jamaal Williams,Running Back,Analysis_Paralysis,20,15,8.221726332,6.778273668000001,Bench,Bench
13,Jamaal Williams,Running Back,Analysis_Paralysis,20,10.700000000000001,10.470527441000002,0.22947255899999952,Bench,Bench
1,Jameis Winston,Quarterback,Analysis_Paralysis,20,7.06,18.801919017,-11.741919017,Bench,Bench
2,Jameis Winston,Quarterback,Analysis_Paralysis,20,13.22,17.009458418,-3.7894584180000006,Bench,Bench
3,Jameis Winston,Quarterback,Analysis_Paralysis,20,25.5,17.202660527000003,8.297339472999997,Bench,Bench
4,Jameis Winston,Quarterback,Analysis_Paralysis,20,29.3,16.572293079,12.727706921,Bench,Bench
5,Jameis Winston,Quarterback,Analysis_Paralysis,20,17.46,19.034945258,-1.5749452579999996,Bench,Bench
6,Jameis Winston,Quarterback,Analysis_Paralysis,0,12.1,17.870051775,-5.770051775000001,Quarterback,Starter
7,Jameis Winston,Quarterback,Analysis_Paralysis,20,NA,0,NA,Bench,Bench
8,Jameis Winston,Quarterback,Analysis_Paralysis,0,19.340000000000003,17.438850396000003,1.9011496040000004,Quarterback,Starter
9,Jameis Winston,Quarterback,Analysis_Paralysis,0,20.2,19.120537453,1.0794625469999986,Quarterback,Starter
10,Jameis Winston,Quarterback,Analysis_Paralysis,0,18.32,20.120637182000003,-1.8006371820000027,Quarterback,Starter
11,Jameis Winston,Quarterback,Analysis_Paralysis,0,14.82,17.937640046,-3.1176400459999982,Quarterback,Starter
12,Jameis Winston,Quarterback,Analysis_Paralysis,0,24.32,20.393785404000003,3.9262145959999977,Quarterback,Starter
13,Jameis Winston,Quarterback,Analysis_Paralysis,0,10.72,20.103577729999998,-9.383577729999997,Quarterback,Starter
1,James Conner,Running Back,Palindrome_Tikkit,2,10.5,15.23473426,-4.73473426,Running Back,Starter
2,James Conner,Running Back,Palindrome_Tikkit,2,13.5,16.954790162000002,-3.454790162000002,Running Back,Starter
3,James Conner,Running Back,Palindrome_Tikkit,20,7.7,14.581324006000001,-6.881324006000001,Bench,Bench
4,James Conner,Running Back,Palindrome_Tikkit,20,26.5,17.042227456,9.457772544000001,Bench,Bench
5,James Conner,Running Back,Palindrome_Tikkit,23,11.5,15.558440215000001,-4.058440215000001,Flex,Starter
6,James Conner,Running Back,Palindrome_Tikkit,23,30.900000000000002,15.062133496,15.837866504000003,Flex,Starter
7,James Conner,Running Back,Palindrome_Tikkit,20,NA,0,NA,Bench,Bench
8,James Conner,Running Back,Palindrome_Tikkit,23,24,19.249659263999998,4.750340736000002,Flex,Starter
9,James Conner,Running Back,Palindrome_Tikkit,20,0,0,0,Bench,Bench
10,James Conner,Running Back,Palindrome_Tikkit,20,0,0,0,Bench,Bench
11,James Conner,Running Back,Palindrome_Tikkit,2,2.6,16.514497833999997,-13.914497833999997,Running Back,Starter
12,James Conner,Running Back,Palindrome_Tikkit,20,0,0,0,Bench,Bench
13,James Conner,Running Back,Palindrome_Tikkit,21,0,0,0,IR,Bench
1,James Washington,Wide Receiver,Dallas_The boys,20,7.1000000000000005,9.096815221,-1.9968152209999994,Bench,Bench
2,James Washington,Wide Receiver,Dallas_The boys,20,4.300000000000001,8.816488369,-4.516488368999999,Bench,Bench
3,James Washington,Wide Receiver,Dallas_The boys,20,3.4000000000000004,7.446705123,-4.046705123,Bench,Bench
4,James Washington,Wide Receiver,Dallas_The boys,20,0,7.636712188,-7.636712188,Bench,Bench
5,James Washington,Wide Receiver,Dallas_The boys,20,8.2,6.307430816499999,1.8925691835,Bench,Bench
6,James Washington,Wide Receiver,Dallas_The boys,20,0,0,0,Bench,Bench
1,James White,Running Back,The OBJective_Functions,23,13.2,13.946106435,-0.7461064350000015,Flex,Starter
2,James White,Running Back,The OBJective_Functions,2,11.9,12.207303143999999,-0.3073031439999987,Running Back,Starter
3,James White,Running Back,The OBJective_Functions,20,0,0,0,Bench,Bench
4,James White,Running Back,The OBJective_Functions,20,13.8,12.652400921,1.1475990790000008,Bench,Bench
5,James White,Running Back,The OBJective_Functions,2,13.2,14.555486354000001,-1.3554863540000017,Running Back,Starter
6,James White,Running Back,The OBJective_Functions,2,13.5,16.355611231999998,-2.8556112319999976,Running Back,Starter
7,James White,Running Back,The OBJective_Functions,20,12.9,14.807636419000001,-1.907636419000001,Bench,Bench
8,James White,Running Back,The OBJective_Functions,20,11.9,13.669507029,-1.7695070289999997,Bench,Bench
9,James White,Running Back,The OBJective_Functions,23,16.400000000000002,13.308025363000002,3.091974637,Flex,Starter
10,James White,Running Back,The OBJective_Functions,20,NA,0,NA,Bench,Bench
11,James White,Running Back,The OBJective_Functions,2,9.6,13.101259491,-3.501259491000001,Running Back,Starter
12,James White,Running Back,The OBJective_Functions,2,0.8999999999999999,14.533776008,-13.633776008,Running Back,Starter
13,James White,Running Back,The OBJective_Functions,20,37.7,12.649704418999999,25.050295581000004,Bench,Bench
1,Jamison Crowder,Wide Receiver,Analysis_Paralysis,20,24.3,9.826164958500003,14.473835041499997,Bench,Bench
2,Jamison Crowder,Wide Receiver,Analysis_Paralysis,20,8,11.909170786799999,-3.909170786799999,Bench,Bench
3,Jamison Crowder,Wide Receiver,Analysis_Paralysis,20,4.5,11.625742605300001,-7.125742605300001,Bench,Bench
4,Jamison Crowder,Wide Receiver,Analysis_Paralysis,20,NA,0,NA,Bench,Bench
5,Jamison Crowder,Wide Receiver,Analysis_Paralysis,20,3,11.127476684100001,-8.127476684100001,Bench,Bench
6,Jamison Crowder,Wide Receiver,Analysis_Paralysis,20,15.8,9.865458059600002,5.934541940399999,Bench,Bench
7,Jamison Crowder,Wide Receiver,Analysis_Paralysis,20,6.6,10.984603059300001,-4.384603059300002,Bench,Bench
8,Jamison Crowder,Wide Receiver,Analysis_Paralysis,4,5.4,11.2664211665,-5.8664211665,Wide Receiver,Starter
9,Jamison Crowder,Wide Receiver,Analysis_Paralysis,4,22.3,10.574590776800001,11.7254092232,Wide Receiver,Starter
10,Jamison Crowder,Wide Receiver,Analysis_Paralysis,4,19.1,11.9091632512,7.190836748800001,Wide Receiver,Starter
11,Jamison Crowder,Wide Receiver,Analysis_Paralysis,4,18.6,12.1091361253,6.490863874700002,Wide Receiver,Starter
12,Jamison Crowder,Wide Receiver,Analysis_Paralysis,4,3.8,12.862350282,-9.062350282,Wide Receiver,Starter
13,Jamison Crowder,Wide Receiver,Analysis_Paralysis,4,2.8,12.495058864,-9.695058864,Wide Receiver,Starter
1,Jared Cook,Tight End,The_Plainsmen,23,5.7,10.679145775000002,-4.979145775000002,Flex,Starter
2,Jared Cook,Tight End,The_Plainsmen,23,4.5,10.481514941,-5.981514941,Flex,Starter
3,Jared Cook,Tight End,The_Plainsmen,23,1.7000000000000002,8.875114756,-7.175114756,Flex,Starter
4,Jared Cook,Tight End,The_Plainsmen,20,5.1,7.543625922,-2.4436259220000007,Bench,Bench
5,Jared Cook,Tight End,The_Plainsmen,20,14.100000000000001,7.540795087,6.559204913000001,Bench,Bench
6,Jared Cook,Tight End,The_Plainsmen,20,12.7,8.098590394,4.601409605999999,Bench,Bench
7,Jared Cook,Tight End,The_Plainsmen,20,0,0,0,Bench,Bench
8,Jared Cook,Tight End,The_Plainsmen,20,0,0,0,Bench,Bench
9,Jared Cook,Tight End,The_Plainsmen,21,NA,0,NA,IR,Bench
10,Jared Cook,Tight End,Analysis_Paralysis,6,13.4,8.829437189999998,4.570562810000002,Tight End,Starter
11,Jared Cook,Tight End,Analysis_Paralysis,6,11.3,10.409323768,0.8906762320000006,Tight End,Starter
12,Jared Cook,Tight End,Analysis_Paralysis,6,21.9,9.525097191,12.374902808999998,Tight End,Starter
13,Jared Cook,Tight End,Analysis_Paralysis,6,11.5,11.003642669000001,0.4963573309999987,Tight End,Starter
1,Jared Goff,Quarterback,Dallas_The boys,20,9.440000000000001,17.2441300371,-7.804130037099998,Bench,Bench
2,Jared Goff,Quarterback,Dallas_The boys,0,19.12,17.0533479534,2.0666520466000016,Quarterback,Starter
3,Jared Goff,Quarterback,Dallas_The boys,20,14.120000000000001,16.7684563362,-2.648456336199999,Bench,Bench
4,Jared Goff,Quarterback,Dallas_The boys,20,20.68,17.649915951300002,3.0300840486999974,Bench,Bench
5,Jared Goff,Quarterback,Dallas_The boys,20,17.900000000000002,17.1959005844,0.7040994156000018,Bench,Bench
6,Jared Goff,Quarterback,Dallas_The boys,20,1.12,16.6307031874,-15.5107031874,Bench,Bench
7,Jared Goff,Quarterback,Dallas_The boys,20,25.020000000000003,17.5443161906,7.475683809400003,Bench,Bench
8,Jared Goff,Quarterback,Dallas_The boys,0,22.880000000000003,16.599657838600002,6.2803421614,Quarterback,Starter
9,Jared Goff,Quarterback,Dallas_The boys,20,NA,0,NA,Bench,Bench
10,Jared Goff,Quarterback,Dallas_The boys,20,3.7200000000000006,15.530931499600001,-11.8109314996,Bench,Bench
12,Jared Goff,Quarterback,NA,NA,4.380000000000001,13.9266619942,-9.546661994199999,NA,Starter
13,Jared Goff,Quarterback,Philly_Chapmaniacs,0,24.96,15.6717905975,9.288209402500001,Quarterback,Starter
1,Jarvis Landry,Wide Receiver,The_Chief,20,11.7,11.439377167900002,0.2606228320999975,Bench,Bench
2,Jarvis Landry,Wide Receiver,The_Chief,20,6.2,11.905117945399999,-5.705117945399999,Bench,Bench
3,Jarvis Landry,Wide Receiver,The_Chief,20,9.2,11.8150271028,-2.615027102800001,Bench,Bench
4,Jarvis Landry,Wide Receiver,The_Chief,20,24.7,12.5665554892,12.133444510799999,Bench,Bench
5,Jarvis Landry,Wide Receiver,The_Chief,23,11.5,13.695843149500002,-2.1958431495000017,Flex,Starter
6,Jarvis Landry,Wide Receiver,The_Chief,20,6.6,13.885953401500002,-7.285953401500002,Bench,Bench
7,Jarvis Landry,Wide Receiver,The_Chief,20,NA,0,NA,Bench,Bench
8,Jarvis Landry,Wide Receiver,The_Chief,20,11.5,11.486907907900001,0.013092092099999064,Bench,Bench
9,Jarvis Landry,Wide Receiver,The_Chief,20,17.1,10.6683716161,6.4316283839000015,Bench,Bench
10,Jarvis Landry,Wide Receiver,The_Chief,23,24.700000000000003,11.8208989295,12.879101070500003,Flex,Starter
11,Jarvis Landry,Wide Receiver,The_Chief,20,14.3,12.4469990441,1.8530009559000007,Bench,Bench
12,Jarvis Landry,Wide Receiver,The_Chief,4,36.8,12.7115898635,24.088410136499995,Wide Receiver,Starter
13,Jarvis Landry,Wide Receiver,The_Chief,4,13.600000000000001,14.379935321000001,-0.779935321,Wide Receiver,Starter
8,Jason Myers,Kicker,NA,NA,12,6.48082801,5.51917199,NA,Starter
9,Jason Myers,Kicker,The OBJective_Functions,17,6,8.180916743,-2.180916742999999,Kicker,Starter
2,Jason Witten,Tight End,NA,NA,12.5,7.175168257,5.324831743,NA,Starter
3,Jason Witten,Tight End,Dallas_The boys,6,8.4,7.769075816,0.6309241840000004,Tight End,Starter
4,Jason Witten,Tight End,Dallas_The boys,6,7,7.8081868,-0.80818679999999965,Tight End,Starter
5,Jason Witten,Tight End,Dallas_The boys,6,5.9,7.801946267,-1.9019462669999996,Tight End,Starter
6,Jason Witten,Tight End,Dallas_The boys,6,10.7,7.234278190000001,3.465721809999998,Tight End,Starter
7,Jason Witten,Tight End,Dallas_The boys,6,7.300000000000001,7.5021831400000005,-0.20218313999999982,Tight End,Starter
8,Jason Witten,Tight End,Dallas_The boys,20,NA,0,NA,Bench,Bench
9,Jason Witten,Tight End,Dallas_The boys,20,13.8,7.66903309,6.130966910000001,Bench,Bench
10,Jason Witten,Tight End,Dallas_The boys,6,3.7,9.456449451,-5.756449450999999,Tight End,Starter
11,Jason Witten,Tight End,Dallas_The boys,6,8.3,8.100739644,0.19926035599999992,Tight End,Starter
12,Jason Witten,Tight End,Dallas_The boys,6,1.5,8.747628253999999,-7.2476282539999985,Tight End,Starter
8,Jaylen Samuels,Running Back,NA,NA,0,0,0,NA,Starter
9,Jaylen Samuels,Running Back,The OBJective_Functions,2,19.3,17.225477826000002,2.0745221739999984,Running Back,Starter
10,Jaylen Samuels,Running Back,The OBJective_Functions,2,7,15.774604805000001,-8.774604805000001,Running Back,Starter
11,Jaylen Samuels,Running Back,NA,NA,15.5,9.114923416000002,6.385076583999998,NA,Starter
12,Jaylen Samuels,Running Back,Philly_Chapmaniacs,23,6.2,13.661562631999999,-7.461562631999999,Flex,Starter
13,Jaylen Samuels,Running Back,Philly_Chapmaniacs,20,7.4,9.205463193,-1.8054631929999996,Bench,Bench
1,Jets D/ST,Defense,Compute _This!,16,17,7.293698525000001,9.706301475,Defense,Starter
10,Jets D/ST,Defense,NA,NA,18,6.748532932,11.251467068,NA,Starter
11,Jets D/ST,Defense,Dallas_The boys,16,11,8.277808061,2.722191939,Defense,Starter
12,Jets D/ST,Defense,NA,NA,17,4.448858566999999,12.551141433000002,NA,Starter
13,Jets D/ST,Defense,Philly_Chapmaniacs,16,3,6.167525919000001,-3.167525919000001,Defense,Starter
7,Jimmy Garoppolo,Quarterback,NA,NA,6.04,14.9358044554,-8.8958044554,NA,Starter
8,Jimmy Garoppolo,Quarterback,Philly_Chapmaniacs,20,13,13.4463428629,-0.4463428628999999,Bench,Bench
9,Jimmy Garoppolo,Quarterback,Philly_Chapmaniacs,20,28.88,14.773240853999999,14.106759146,Bench,Bench
10,Jimmy Garoppolo,Quarterback,Philly_Chapmaniacs,0,10.02,15.7047877283,-5.6847877283,Quarterback,Starter
11,Jimmy Garoppolo,Quarterback,Philly_Chapmaniacs,20,29.66,15.645180131900002,14.014819868099998,Bench,Bench
12,Jimmy Garoppolo,Quarterback,Philly_Chapmaniacs,20,18.22,15.9791855848,2.240814415199999,Bench,Bench
13,Jimmy Garoppolo,Quarterback,Philly_Chapmaniacs,20,9.100000000000001,15.0253233081,-5.925323308099999,Bench,Bench
1,Jimmy Graham,Tight End,NA,NA,12,8.087640609,3.9123593910000007,NA,Starter
2,Jimmy Graham,Tight End,Philly_Chapmaniacs,20,0,8.315459717,-8.315459717,Bench,Bench
3,Jimmy Graham,Tight End,Philly_Chapmaniacs,6,0,7.651746041,-7.651746041,Tight End,Starter
4,Jimmy Graham,Tight End,NA,NA,18.1,7.476956209,10.623043791,NA,Starter
5,Jimmy Graham,Tight End,Philly_Chapmaniacs,6,7.1000000000000005,9.851354535999999,-2.7513545359999982,Tight End,Starter
6,Jimmy Graham,Tight End,Philly_Chapmaniacs,6,3.7,8.352609794000001,-4.652609794000001,Tight End,Starter
